time[s],raw_a_x[m/s^2],raw_a_y[m/s^2],raw_a_z[m/s^2],Yaw[deg],Pitch[deg],Roll[deg],a_x[m/s^2],a_y[m/s^2],a_z[m/s^2],気圧[hPa],気温[度],相対高度[m],適当な過重[kg],対気速度[m/s],GPS時間[hh:mm:ss.000],GPS速さ[m/s],進行角[deg],北緯[deg],東経[deg],北緯[m],東経[m],GPS高さ[m],ドリフト角[deg]
1606.262061,0.236126,-0.414331,9.746125,225.859561,3.030156,2.609169,0.19773,0.200283,-0.052855,997.53,30.2,-401.762345,0.128467,0,35:07.6,0.257222,202.36,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.499561
1606.270846,0.045662,-0.334805,9.759762,225.895028,3.099852,2.610338,0.386969,0.308424,-0.053404,997.53,30.2,-401.762345,0.128467,0,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.615028
1606.281436,-0.142809,-0.295885,9.732104,225.93052,3.135221,2.618197,0.537842,0.4343,-0.09315,997.52,30.2,-401.673065,0.12146,0,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.65052
1606.28868,-0.018311,-0.228541,9.711495,225.966092,3.198612,2.616245,0.517874,0.303031,-0.110435,997.52,30.2,-401.673065,0.131982,0,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.686092
1606.296682,0.094925,-0.289449,9.471462,225.99776,3.261947,2.614503,0.389352,0.257448,-0.341615,997.53,30.2,-401.762345,0.12496,0,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.71776
1606.304173,0.259876,-0.313353,9.440969,226.033447,3.319027,2.609434,0.270957,0.151112,-0.361651,997.53,30.2,-401.762345,0.123209,1.3382,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.753447
1606.311957,0.357943,-0.313353,9.680466,226.033447,3.319027,2.609434,0.226873,0.078729,-0.117134,997.53,30.2,-401.762345,0.122334,1.3382,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.753447
1606.321801,0.140741,-0.399315,9.694333,226.06522,3.376052,2.604584,0.302247,0.30989,-0.112753,997.52,30.2,-401.673065,0.128467,1.338206,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.78522
1606.331055,0.277881,-0.257041,9.938197,226.100916,3.392486,2.603187,0.346419,0.120257,0.132314,997.52,30.2,-401.673065,0.125836,0,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.820916
1606.339003,0.261179,-0.219347,9.822203,226.132588,3.405847,2.608351,0.379922,0.108557,0.013672,997.52,30.2,-401.673065,0.090273,0,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.852588
1606.346575,0.365528,-0.194601,9.723447,226.160492,3.418876,2.598095,0.326658,0.012779,-0.080376,997.52,30.2,-401.673065,0.125836,0,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.880492
1606.353804,0.41502,-0.203258,9.506551,226.18444,3.44735,2.58728,0.274776,-0.019451,-0.292463,997.52,30.2,-401.673065,0.128467,1.338206,35:07.7,0.262367,202.28,35.2909,136.250087,3921546.669,12377159.82,90.2,-23.90444
1606.362711,0.41502,-0.192226,9.418904,226.18444,3.44735,2.58728,0.27695,-0.028007,-0.380356,997.52,30.2,-401.673065,0.126713,1.338206,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.14444
1606.371303,0.590851,-0.236049,9.294865,226.216288,3.488715,2.582573,0.127275,-0.133691,-0.491765,997.52,30.2,-401.673065,0.124084,1.338206,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.176288
1606.381449,0.542047,-0.262021,9.265752,226.236215,3.53609,2.581091,0.140222,-0.073911,-0.522381,997.52,30.2,-401.673065,0.131103,1.338206,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.196215
1606.388956,0.463134,-0.286308,9.435683,226.268075,3.583779,2.579376,0.188137,0.012176,-0.357185,997.52,30.2,-401.673065,0.129345,1.338206,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.228075
1606.396199,0.442678,-0.394564,9.440893,226.292053,3.624879,2.574558,0.121215,0.102128,-0.347713,997.52,30.2,-401.673065,0.128467,0,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.252053
1606.404387,0.377096,-0.457235,9.483567,226.319908,3.66319,2.576358,0.121302,0.19811,-0.307514,997.51,30.2,-401.583784,0.128467,1.338213,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.279908
1606.411988,0.62548,-0.560281,9.48916,226.319908,3.66319,2.576358,-0.114132,0.070685,-0.281446,997.51,30.2,-401.583784,0.129345,0,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.279908
1606.421602,0.919603,-0.569858,9.564702,226.351813,3.688901,2.571814,-0.298648,-0.145726,-0.187021,997.51,30.2,-401.583784,0.12496,0,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.311813
1606.431141,0.775262,-0.588782,9.92387,226.371686,3.717614,2.576834,-0.191638,-0.010724,0.162971,997.51,30.2,-401.583784,0.126713,1.338213,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.331686
1606.438401,0.806597,-0.530478,9.82588,226.395847,3.761714,2.565626,-0.170322,-0.066778,0.065575,997.51,30.2,-401.583784,0.130224,0,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.355847
1606.446583,0.779475,-0.532624,9.66928,226.424023,3.793388,2.548666,-0.165753,-0.04194,-0.092897,997.55,30.2,-401.940901,0.125836,0,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.384023
1606.453847,0.756491,-0.644711,9.746201,226.444299,3.824781,2.531651,-0.230892,0.054635,-0.012428,997.55,30.2,-401.940901,0.123209,0,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.404299
1606.462507,0.870187,-0.688381,9.50862,226.444299,3.824781,2.531651,-0.354392,-0.011355,-0.239732,997.56,30.2,-402.030178,0.131103,1.33818,35:07.8,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.404299
1606.471439,0.896772,-0.827513,9.734632,226.472609,3.865776,2.511359,-0.459748,0.069313,-0.007299,997.56,30.2,-402.030178,0.131103,0,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.432609
1606.480895,0.896159,-0.816863,9.751258,226.496957,3.890862,2.491016,-0.449699,0.069207,0.009631,997.56,30.2,-402.030178,0.123209,0,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.456957
1606.489083,0.722091,-0.770205,9.528616,226.524654,3.929513,2.508369,-0.314644,0.171946,-0.226896,997.53,30.2,-401.762345,0.128467,1.3382,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.484654
1606.496323,0.666086,-0.675586,9.529536,226.54434,3.958561,2.528983,-0.200375,0.156926,-0.233641,997.53,30.2,-401.762345,0.135504,1.3382,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.50434
1606.50429,0.633142,-0.675586,9.340604,226.568185,3.984317,2.539952,-0.190065,0.179794,-0.42337,997.52,30.2,-401.673065,0.135504,1.338206,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.528185
1606.512322,0.840307,-0.695276,9.356234,226.568185,3.984317,2.539952,-0.33484,0.032708,-0.39253,997.52,30.2,-401.673065,0.135504,0,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.528185
1606.521126,0.9147,-0.736035,9.430013,226.596644,4.006304,2.510533,-0.409012,0.009074,-0.31277,997.52,30.2,-401.673065,0.135504,0,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.556644
1606.53161,1.010621,-0.443828,9.374774,226.629116,4.034647,2.48383,-0.24916,-0.245501,-0.373928,997.5,30.2,-401.494501,0.135504,0,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.589116
1606.53885,0.898381,-0.467578,9.28866,226.649584,4.053331,2.460687,-0.204225,-0.141282,-0.466126,997.5,30.2,-401.494501,0.135504,0,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.609584
1606.546783,0.803609,-0.386903,9.309269,226.682006,4.065989,2.434265,-0.082591,-0.114546,-0.455811,997.49,30.2,-401.405218,0.137267,1.338227,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.642006
1606.554327,0.786907,-0.488953,9.417602,226.714445,4.078633,2.407836,-0.144271,-0.029279,-0.344832,997.49,30.2,-401.405218,0.139916,1.338227,35:07.9,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.674445
1606.56211,0.786907,-0.573536,9.553669,226.714445,4.078633,2.407836,-0.198845,0.028414,-0.205683,997.49,30.2,-401.405218,0.137267,1.338227,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.674445
1606.571946,0.841303,-0.463977,9.393928,226.747046,4.09425,2.375066,-0.163905,-0.082278,-0.365704,997.52,30.2,-401.673065,0.135504,1.338206,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.707046
1606.581197,0.688304,-0.486272,9.226679,226.779509,4.113204,2.351628,-0.097995,0.049782,-0.54259,997.52,30.2,-401.673065,0.135504,1.338206,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.739509
1606.589155,0.598206,-0.350818,8.536459,226.815722,4.1262,2.340563,0.010043,0.015168,-1.242103,997.52,30.2,-401.673065,0.136385,1.338206,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.775722
1606.596643,0.356487,-0.246086,8.357717,226.844057,4.12945,2.317726,0.227939,0.131447,-1.442528,997.52,30.2,-401.673065,0.137267,0,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.804057
1606.60388,1.008323,-0.194984,8.14856,226.876282,4.129729,2.300936,-0.164858,-0.407155,-1.606152,997.52,30.2,-401.673065,0.135504,0,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.836282
1606.612795,1.430239,-0.192072,7.838655,226.876282,4.129729,2.300936,-0.454526,-0.742672,-1.884757,997.57,30.2,-402.119454,0.135504,0,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.836282
1606.62144,1.572358,-0.314349,9.091071,226.912392,4.133382,2.293195,-0.543634,-0.734764,-0.62091,997.57,30.2,-402.119454,0.139032,1.338173,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.872392
1606.631562,1.507849,-0.422912,9.299845,226.94448,4.13067,2.282744,-0.571899,-0.608483,-0.41329,997.58,30.2,-402.208728,0.144339,0,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.90448
1606.639066,1.031231,-0.71466,9.872079,226.980613,4.134314,2.275003,-0.449326,-0.03695,0.134634,997.58,30.2,-402.208728,0.194662,0,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.940613
1606.646318,0.654287,-0.637509,9.560488,227.01695,4.121892,2.251941,-0.178055,0.194605,-0.20569,997.58,30.2,-402.208728,0.149662,0,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-24.97695
1606.654511,0.263017,-0.788822,9.763746,227.057256,4.112696,2.222849,-0.033777,0.599846,-0.026522,997.53,30.2,-401.762345,0.142568,1.8925,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.017256
1606.662346,0.380391,-0.627855,9.482035,227.057256,4.112696,2.222849,-0.006583,0.398094,-0.305121,997.53,30.2,-401.762345,0.144339,0,35:08.0,0.216067,202.04,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.017256
1606.671876,0.855477,-0.647086,9.325971,227.089709,4.103198,2.193747,-0.340806,0.043403,-0.426018,997.54,30.2,-401.851623,0.142568,1.338193,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.149709
1606.681487,0.91041,-0.535535,8.764234,227.122009,4.090717,2.170995,-0.336592,-0.086437,-0.986393,997.54,30.2,-401.851623,0.143454,1.338193,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.182009
1606.688742,1.062259,-0.540209,8.612001,227.154155,4.07526,2.154595,-0.452061,-0.204385,-1.127304,997.54,30.2,-401.851623,0.143454,1.338193,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.214155
1606.696956,1.106543,-0.540209,8.795799,227.186306,4.059795,2.138205,-0.4703,-0.232665,-0.94113,997.55,30.2,-401.940901,0.149662,0,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.246306
1606.704245,1.067086,-0.75335,8.765306,227.218302,4.04136,2.12817,-0.61345,-0.067229,-0.966607,997.55,30.2,-401.940901,0.146112,1.338186,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.278302
1606.712823,0.926116,-0.759709,9.091684,227.218302,4.04136,2.12817,-0.504032,0.054574,-0.650948,997.54,30.2,-401.851623,0.146112,0,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.278302
1606.721662,0.984802,-0.641569,8.9845,227.249999,4.010651,2.127862,-0.462325,-0.072989,-0.758185,997.54,30.2,-401.851623,0.146112,1.338193,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.309999
1606.731123,0.932015,-0.758023,9.591746,227.281707,3.979943,2.127572,-0.476325,0.05673,-0.152298,997.54,30.2,-401.851623,0.1408,0,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.341707
1606.739329,1.094591,-0.75764,9.182472,227.317522,3.9429,2.124051,-0.614384,-0.083579,-0.548753,997.54,30.2,-401.851623,0.139032,1.892491,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.377522
1606.746562,0.864364,-0.790585,9.368569,227.349269,3.905843,2.120829,-0.482601,0.114848,-0.377928,997.54,30.2,-401.851623,0.143454,0,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.409269
1606.754533,0.864364,-0.68953,9.144241,227.38104,3.862433,2.114658,-0.426853,0.038868,-0.605401,997.54,30.2,-401.851623,0.144339,1.338193,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.44104
1606.762572,0.856626,-0.736801,9.20063,227.38104,3.862433,2.114658,-0.453912,0.076845,-0.547962,997.54,30.2,-401.851623,0.149662,1.338193,35:08.1,0.216067,201.94,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.44104
1606.771351,0.725232,-0.723547,9.276478,227.412683,3.816072,2.114863,-0.358691,0.165103,-0.481643,997.54,30.2,-401.851623,0.107529,1.338193,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.812683
1606.781856,0.81242,-0.758406,9.544858,227.452159,3.769977,2.115115,-0.427229,0.122672,-0.208111,997.55,30.2,-401.940901,0.135504,0,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.852159
1606.789094,0.706002,-0.777867,9.418751,227.483853,3.717264,2.112412,-0.388317,0.206933,-0.340097,997.55,30.2,-401.940901,0.143454,1.338186,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.883853
1606.79707,0.668997,-0.839465,9.350871,227.519672,3.664575,2.109483,-0.421868,0.26722,-0.407338,997.56,30.2,-402.030178,0.139916,1.33818,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.919672
1606.80457,0.685853,-0.893861,9.335931,227.550076,3.614223,2.185169,-0.470914,0.275196,-0.418659,997.56,30.2,-402.030178,0.144339,1.33818,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.950076
1606.812346,0.822456,-1.010391,9.319152,227.550076,3.614223,2.185169,-0.648864,0.246205,-0.422346,997.56,30.2,-402.030178,0.142568,0,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.950076
1606.822176,0.789359,-1.107768,9.468627,227.584695,3.570304,2.263583,-0.685708,0.324462,-0.270472,997.56,30.2,-402.030178,0.144339,1.33818,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-25.984695
1606.831422,0.688228,-1.067699,9.352633,227.615196,3.529821,2.351588,-0.591237,0.358907,-0.393301,997.56,30.2,-402.030178,0.137267,0,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.015196
1606.839343,0.453941,-0.956072,9.374391,227.659194,3.461342,2.333599,-0.362772,0.458872,-0.390977,997.56,30.2,-402.030178,0.142568,1.33818,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.059194
1606.846856,0.265009,-0.927495,9.283067,227.691306,3.392562,2.31587,-0.234422,0.57571,-0.49419,997.56,30.2,-402.030178,0.139032,0,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.091306
1606.854081,0.294889,-0.830654,9.314172,227.735339,3.324062,2.297984,-0.187189,0.484228,-0.465508,997.56,30.2,-402.030178,0.142568,0,35:08.2,0.061733,201.6,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.135339
1606.862987,0.479913,-0.809662,9.571061,227.735339,3.324062,2.297984,-0.273565,0.334637,-0.199364,997.56,30.2,-402.030178,0.139032,1.33818,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.485339
1606.871589,0.494163,-0.711442,9.68874,227.771587,3.26167,2.283054,-0.208784,0.255827,-0.0844,997.56,30.2,-402.030178,0.139032,1.33818,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.521587
1606.881785,0.54764,-0.659421,9.732257,227.811441,3.190179,2.271866,-0.210378,0.174241,-0.040948,997.56,30.2,-402.030178,0.131103,1.33818,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.561441
1606.889303,0.363689,-0.638965,9.70912,227.847684,3.118493,2.260448,-0.086221,0.292242,-0.074207,997.56,30.2,-402.030178,0.135504,1.33818,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.597684
1606.896535,0.208851,-0.638965,9.812626,227.887582,3.046987,2.249356,0.011821,0.403271,0.020096,997.56,30.2,-402.030178,0.136385,1.33818,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.637582
1606.90474,0.082514,-0.573612,9.863575,227.919776,2.968887,2.235328,0.136369,0.448521,0.062427,997.52,30.2,-401.673065,0.139032,0,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.669776
1606.912347,0.107643,-0.586637,9.904104,227.919776,2.968887,2.235328,0.112734,0.438526,0.104681,997.52,30.2,-401.673065,0.139916,1.338206,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.669776
1606.921911,0.350894,-0.563959,10.137548,227.951966,2.897146,2.224282,-0.023091,0.23421,0.349704,997.53,30.2,-401.762345,0.139032,1.3382,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.701966
1606.931465,0.560052,-0.697881,10.019408,227.984279,2.821957,2.203987,-0.279089,0.154026,0.247581,997.53,30.2,-401.762345,0.139032,1.3382,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.734279
1606.938714,0.673977,-0.695046,9.956738,228.016554,2.743846,2.190102,-0.365628,0.056573,0.190384,997.53,30.2,-401.762345,0.142568,1.3382,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.766554
1606.946931,0.673977,-0.760705,9.765585,228.048911,2.668644,2.169904,-0.437725,0.090039,0.001873,997.54,30.2,-401.851623,0.142568,1.338193,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.798911
1606.954183,0.535229,-0.684014,9.540108,228.077083,2.59047,2.156314,-0.312819,0.13426,-0.233097,997.54,30.2,-401.851623,0.149662,1.338193,35:08.3,0.066878,201.25,35.290898,136.250087,3921546.483,12377159.82,90.2,-26.827083
1606.962892,0.436243,-0.667389,9.618408,228.077083,2.59047,2.156314,-0.231133,0.199023,-0.160032,997.53,30.2,-401.762345,0.139032,1.3382,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.627083
1606.971788,0.40598,-0.681332,9.576117,228.109437,2.512345,2.14257,-0.234533,0.222345,-0.202982,997.53,30.2,-401.762345,0.139032,1.8925,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.659437
1606.98129,0.401536,-0.705849,9.697015,228.14182,2.434216,2.128875,-0.253546,0.234423,-0.081477,997.53,30.2,-401.762345,0.142568,1.3382,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.69182
1606.989499,0.389738,-0.691062,9.976887,228.1742,2.353177,2.121593,-0.229117,0.226102,0.197011,997.58,30.2,-402.208728,0.136385,1.338166,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.7242
1606.99675,0.354418,-0.702401,10.17869,228.202477,2.274982,2.108174,-0.214345,0.252722,0.397108,997.58,30.2,-402.208728,0.1408,1.338166,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.752477
1607.004711,0.385601,-0.712821,10.235461,228.234927,2.193938,2.100986,-0.249892,0.226349,0.455492,997.56,30.2,-402.030178,0.137267,0,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.784927
1607.01276,0.242255,-0.745995,10.323874,228.234927,2.193938,2.100986,-0.17639,0.356745,0.539507,997.56,30.2,-402.030178,0.13815,1.33818,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.784927
1607.021587,0.236049,-0.704623,10.262583,228.267433,2.115795,2.08748,-0.155194,0.325075,0.476773,997.56,30.2,-402.030178,0.139032,1.892472,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.817433
1607.032125,0.131853,-0.641263,10.221211,228.295779,2.034683,2.080555,-0.051611,0.351859,0.429212,997.51,30.2,-401.583784,0.142568,0,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.845779
1607.039386,0.245856,-0.578669,10.358121,228.328296,1.960001,2.076418,-0.081562,0.215507,0.567899,997.51,30.2,-401.583784,0.145225,1.338213,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.878296
1607.047301,0.306764,-0.634214,10.320427,228.360893,1.876055,2.075788,-0.175144,0.194743,0.534443,997.52,30.2,-401.673065,0.144339,0,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.910893
1607.054818,0.419158,-0.70876,10.384093,228.393445,1.807742,2.074646,-0.310164,0.150052,0.604299,997.52,30.2,-401.673065,0.143454,0,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.943445
1607.062644,0.529406,-0.843525,10.302346,228.393445,1.807742,2.074646,-0.487914,0.155645,0.530999,997.52,30.2,-401.673065,0.149662,0,35:08.4,0.123467,200.45,35.290898,136.250087,3921546.483,12377159.82,90.2,-27.943445
1607.07245,0.511478,-0.921519,10.209795,228.421899,1.730097,2.077163,-0.548006,0.209953,0.440095,997.53,30.2,-401.762345,0.139916,0,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-28.831899
1607.081698,0.382766,-0.896006,9.842659,228.446755,1.666884,2.132222,-0.461304,0.276266,0.069822,997.53,30.2,-401.762345,0.142568,0,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-28.856755
1607.089628,0.245779,-1.162471,10.000101,228.479528,1.588741,2.119029,-0.574536,0.545924,0.23291,997.54,30.2,-401.851623,0.142568,1.892491,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-28.889528
1607.097123,0.230073,-1.307885,9.863038,228.508081,1.516884,2.108917,-0.68904,0.646157,0.100324,997.54,30.2,-401.851623,0.139916,1.338193,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-28.918081
1607.104393,0.233827,-1.02173,10.394359,228.540802,1.451472,2.1016,-0.461184,0.44461,0.620604,997.54,30.2,-401.851623,0.142568,1.338193,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-28.950802
1607.113283,0.089026,-1.233952,10.394359,228.540802,1.451472,2.1016,-0.525104,0.693418,0.624717,997.56,30.2,-402.030178,0.139032,1.892472,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-28.950802
1607.121848,0.652449,-1.41821,10.53962,228.573549,1.386057,2.094322,-1.037107,0.383023,0.790245,997.56,30.2,-402.030178,0.145225,1.33818,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-28.983549
1607.13198,0.568632,-1.884103,11.440377,228.606281,1.32352,2.080709,-1.302321,0.741182,1.704445,997.56,30.2,-402.030178,0.139916,1.33818,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-29.016281
1607.139522,0.209694,-0.939217,11.451945,228.639041,1.257484,2.05787,-0.368089,0.380074,1.673253,997.56,30.2,-402.030178,0.142568,1.33818,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-29.049041
1607.146776,0.209694,-0.875167,10.905148,228.671813,1.191435,2.035071,-0.354127,0.335333,1.124443,997.56,30.2,-402.030178,0.146999,0,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-29.081813
1607.155027,-0.059223,-0.823912,12.222687,228.704447,1.134005,1.993181,-0.099354,0.489604,2.433524,997.52,30.2,-401.673065,0.142568,1.338206,35:08.5,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-29.114447
1607.162604,-0.044207,-0.367366,10.588424,228.704447,1.134005,1.993181,0.168742,0.189689,0.784946,997.52,30.2,-401.673065,0.149662,0,35:08.6,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-29.114447
1607.172186,0.272211,-0.739253,11.463667,228.736974,1.085804,1.94783,-0.29792,0.190172,1.678392,997.52,30.2,-401.673065,0.143454,1.338206,35:08.6,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-29.146974
1607.181778,0.636743,-0.47455,10.540923,228.765279,1.033995,1.893356,-0.38997,-0.250979,0.753286,997.52,30.2,-401.673065,0.146112,1.338206,35:08.6,0.133756,199.59,35.290898,136.250087,3921546.483,12377159.82,90.2,-29.175279
